"H2AFZ_AvgSignal","H2AFZ_MaxSignal","H2AFZ_MaxScaledSignal","H2AK5ac_AvgSignal","H2AK5ac_MaxSignal","H2AK5ac_MaxScaledSignal","H2AK9ac_AvgSignal","H2AK9ac_MaxSignal","H2AK9ac_MaxScaledSignal","H2BK120ac_AvgSignal","H2BK120ac_MaxSignal","H2BK120ac_MaxScaledSignal","H2BK12ac_AvgSignal","H2BK12ac_MaxSignal","H2BK12ac_MaxScaledSignal","H2BK15ac_AvgSignal","H2BK15ac_MaxSignal","H2BK15ac_MaxScaledSignal","H2BK20ac_AvgSignal","H2BK20ac_MaxSignal","H2BK20ac_MaxScaledSignal","H2BK5ac_AvgSignal","H2BK5ac_MaxSignal","H2BK5ac_MaxScaledSignal","H3F3A_AvgSignal","H3F3A_MaxSignal","H3F3A_MaxScaledSignal","H3K14ac_AvgSignal","H3K14ac_MaxSignal","H3K14ac_MaxScaledSignal","H3K18ac_AvgSignal","H3K18ac_MaxSignal","H3K18ac_MaxScaledSignal","H3K23ac_AvgSignal","H3K23ac_MaxSignal","H3K23ac_MaxScaledSignal","H3K23me2_AvgSignal","H3K23me2_MaxSignal","H3K23me2_MaxScaledSignal","H3K27ac_AvgSignal","H3K27ac_MaxSignal","H3K27ac_MaxScaledSignal","H3K27me3_AvgSignal","H3K27me3_MaxSignal","H3K27me3_MaxScaledSignal","H3K36me3_AvgSignal","H3K36me3_MaxSignal","H3K36me3_MaxScaledSignal","H3K4ac_AvgSignal","H3K4ac_MaxSignal","H3K4ac_MaxScaledSignal","H3K4me1_AvgSignal","H3K4me1_MaxSignal","H3K4me1_MaxScaledSignal","H3K4me2_AvgSignal","H3K4me2_MaxSignal","H3K4me2_MaxScaledSignal","H3K4me3_AvgSignal","H3K4me3_MaxSignal","H3K4me3_MaxScaledSignal","H3K56ac_AvgSignal","H3K56ac_MaxSignal","H3K56ac_MaxScaledSignal","H3K79me1_AvgSignal","H3K79me1_MaxSignal","H3K79me1_MaxScaledSignal","H3K79me2_AvgSignal","H3K79me2_MaxSignal","H3K79me2_MaxScaledSignal","H3K9ac_AvgSignal","H3K9ac_MaxSignal","H3K9ac_MaxScaledSignal","H3K9me1_AvgSignal","H3K9me1_MaxSignal","H3K9me1_MaxScaledSignal","H3K9me2_AvgSignal","H3K9me2_MaxSignal","H3K9me2_MaxScaledSignal","H3K9me3_AvgSignal","H3K9me3_MaxSignal","H3K9me3_MaxScaledSignal","H3T11ph_AvgSignal","H3T11ph_MaxSignal","H3T11ph_MaxScaledSignal","H4K12ac_AvgSignal","H4K12ac_MaxSignal","H4K12ac_MaxScaledSignal","H4K20me1_AvgSignal","H4K20me1_MaxSignal","H4K20me1_MaxScaledSignal","H4K5ac_AvgSignal","H4K5ac_MaxSignal","H4K5ac_MaxScaledSignal","H4K8ac_AvgSignal","H4K8ac_MaxSignal","H4K8ac_MaxScaledSignal","H4K91ac_AvgSignal","H4K91ac_MaxSignal","H4K91ac_MaxScaledSignal","chrm_acc_MaxScaledSignal","methylome","Dataset"
421.782,24.54246,24.5425,0,0,0,0,0,0,4.00411,5.91675,2.34778,2.99385,5.14754,1.14849,0.438463,3.27894,0.438463,0,0,0,1.65343,6.25033,1.65343,0,0,0,6.71447,5.47407,4.78185,15.7669,6.32193,4.55491,0,0,0,0,0,0,2403.53,32.85764,32.8576,676.48,28.87489,24.3224,21.9401,10.95937,10.9594,4.2618,8.66116,2.11493,648.266,18.63724,14.7518,1128.39,35.09121,35.0912,12899.2,97.69378,97.6938,11.0054,7.92835,7.92835,2.67729,9.6946,2.67729,0.937119,3.77575,0.839665,789.751,32.18573,32.1857,0,0,0,0,0,0,3.30886,7.45211,2.96785,0,0,0,2.64114,10.03925,2.64114,0.0728291,3.57903,0.0728291,2.77905,7.5103,1.92124,26.7341,8.93142,6.3663,9.40458,6.68549,1.94977,20.3269,3.57886,"lncrna-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,4.17581,4.17581,4.17581,0,0,0,0,0,0,0,0,0,0,0,0,1.35798,4.60331,1.35798,5.29654,4.67734,4.67734,0,0,0,0,0,0,2392.63,223.70953,223.71,16.1459,13.36043,5.59748,2.01752,2.92394,2.01752,0,0,0,1047.23,42.0464,42.0464,334.284,25.80246,25.8025,30.7483,6.18984,5.2853,0,0,0,0,0,0,0,0,0,492.869,62.4106,62.4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08874,55.5611,"lncrna-exon2"
7.66306,4.28927,4.28927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5513,14.69134,14.6913,3.39915,3.39915,3.39915,0,0,0,0,0,0,14.5824,5.38084,5.38084,6.59886,6.59886,6.59886,60.4441,16.17969,16.1797,0,0,0,0,0,0,0,0,0,3.29718,3.29718,3.29718,0,0,0,2.82364,2.82364,2.82364,26.1539,4.54634,4.33142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4548,0,"lncrna-exon1"
117.004,16.00745,16.0074,9.63212,8.26262,8.26262,7.42868,7.42868,7.42868,6.76512,6.76512,6.76512,11.4375,7.79534,7.79534,4.09079,4.09079,4.09079,3.76817,3.92627,3.76817,7.02281,7.02281,7.02281,6.24114,3.63094,3.63094,10.3252,10.32523,10.3252,5.62298,4.07773,4.07773,6.77886,6.77886,6.77886,2.9918,2.9918,2.9918,9221.94,91.62259,91.6226,33.6138,11.16058,11.1606,354.245,33.04158,33.0416,26.1888,14.24855,14.2485,2822.99,33.62575,33.6257,1587.65,53.23452,53.2345,38298.6,267.62769,267.628,33.5058,19.37776,19.3778,8.54863,4.01207,4.01207,608.967,34.52699,34.527,2402.49,55.17127,55.1713,0,0,0,0,0,0,4.39601,4.39601,4.39601,0,0,0,0,0,0,25.1922,4.44223,4.44223,4.62549,4.62549,4.62549,19.186,7.50139,7.50139,13.724,10.65448,10.6545,2.22382,1.71805,"lncrna-exon2"
121.72,25.28587,25.2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164.3,187.27266,187.273,66.9525,30.51137,30.5114,1643.39,47.744,47.744,0,0,0,784.205,27.80033,27.8003,738.962,55.52755,55.5275,24422.3,327.62747,327.627,0,0,0,3.39453,4.23731,2.65513,60.8554,11.4952,11.4952,797.93,38.92425,38.9243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84165,3.84165,3.84165,0,0,0,0,0,0,0,0,0,44.8479,71.5977,"lncrna-exon1"
8.52826,5.28035,5.28035,2.13288,3.4837,2.13288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01129,4.06662,4.01129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8738,11.02355,11.0236,8.56002,4.03669,4.03669,5.16172,5.16172,5.16172,0,0,0,20.9521,4.06432,4.06432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17187,68.0376,"lncrna-exon1"
5.72153,3.36725,3.03154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96371,5.95335,5.95335,0,0,0,0,0,0,0,0,0,0,0,0,99.9669,36.47409,36.4741,183.6,12.67285,9.91407,0,0,0,0,0,0,423.771,19.32792,17.0707,129.051,8.89071,8.89071,16.8664,16.7827,5.64176,0,0,0,0,0,0,0,0,0,30.2994,11.89065,11.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41013,70.8797,"lncrna-exon2"
1.16075,2.98478,1.16075,7.65433,4.52746,4.52746,0,0,0,6.5872,6.5872,6.5872,7.46494,5.35929,5.35929,0,0,0,4.37883,7.97046,4.37883,0,0,0,0,0,0,4.90439,3.72989,3.72989,4.2508,4.2508,4.2508,5.24624,5.24624,5.24624,0,0,0,1124.1,39.49815,39.4982,6.66805,5.38379,4.40341,636.303,28.71982,28.7198,5.99612,5.99612,5.99612,1428.98,28.80604,24.8052,157.423,17.16787,17.1679,64.0798,8.26811,7.91085,0,0,0,4.84436,4.84436,4.84436,23.1228,6.2565,6.2565,31.2224,8.33362,8.33362,3.46124,3.46124,3.46124,0,0,0,99.4632,25.69297,25.693,0,0,0,0,0,0,12.8357,5.13569,5.13569,0,0,0,4.23152,4.23152,4.23152,0,0,0,4.90527,74.9842,"lncrna-exon1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50399,5.50399,5.50399,0,0,0,0,0,0,0,0,0,0,0,0,414.692,32.69528,32.6953,22.0598,16.00127,9.06476,1505.83,20.13298,20.133,0,0,0,126.413,9.70583,9.70583,5.58105,5.58105,5.58105,8.90266,8.42459,8.42459,0,0,0,9.22521,6.14345,6.14345,7.09694,7.09694,7.09694,3.06412,5.28105,2.99173,5.88581,5.88581,5.88581,0,0,0,2.47045,23.88106,2.47045,0,0,0,0,0,0,64.2502,18.90373,18.9037,0,0,0,0,0,0,0,0,0,4.64797,89.1679,"lncrna-exon1"
7.39682,5.348,5.348,2.41408,3.28127,2.41408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.909,8.91888,8.91888,43.8637,8.43551,6.83607,92.0308,7.03945,6.91375,2.52829,2.92529,2.52829,45.0122,7.36813,7.36813,1.14656,4.2805,1.14656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06199,3.06199,3.06199,1.79386,5.17815,1.79386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6342,75.4791,"lncrna-exon2"
499.874,32.55965,32.5596,0,0,0,0,0,0,0,0,0,0,0,0,4.11172,6.24372,4.11172,0,0,0,0,0,0,12.7988,3.83878,3.83878,0,0,0,8.38227,4.30711,4.30711,11.5108,8.2307,8.2307,0,0,0,11001.8,115.12218,115.122,12.7091,18.91049,4.14851,103.874,36.30497,36.305,0,0,0,242.197,23.1624,10.1614,1387.55,48.24327,48.2433,41501.3,412.38257,412.383,10.5177,8.35765,8.35765,0,0,0,4.92731,4.92731,4.92731,1951.55,44.37982,44.3798,0,0,0,0,0,0,0.183508,3.76191,0.183508,0,0,0,0,0,0,0,0,0,0,0,0,7.1371,4.05423,4.05423,0,0,0,23.1599,0.461936,"lncrna-exon1"
18.6587,9.03296,2.61947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.722,21.21754,7.46522,24.9832,29.79626,6.61114,0,0,0,0,0,0,6.62121,9.18692,1.27235,136.432,16.5443,8.21667,1610.94,48.0873,14.6357,0,0,0,0,0,0,0,0,0,123.925,23.38947,14.1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2265,11.6317,"lncrna-exon2"
194.067,21.86671,12.8302,5.18718,6.93239,2.67566,0.565424,2.54441,0.565424,4.97325,4.97325,4.97325,4.28085,4.28085,4.28085,8.25679,8.25679,8.25679,7.0894,7.0894,7.0894,0,0,0,21.0011,4.91251,4.91251,4.52003,4.52003,4.52003,0,0,0,5.6007,5.6007,5.6007,3.11793,5.28049,1.76016,3507.7,104.46727,79.784,240.014,22.40006,13.9392,64.1393,83.99117,52.8833,4.55797,4.55797,4.55797,1687.06,26.38212,19.1391,1216.34,40.10196,37.3722,22368.6,310.46323,229.58,2.67707,5.09064,2.45105,2.58344,2.58344,2.58344,1.26276,4.56193,1.26276,357.238,48.03511,48.0351,2.40388,4.72487,2.40388,0,0,0,6.58114,5.65947,4.13704,0,0,0,0,0,0,2.04194,4.6146,2.04194,0,0,0,3.79803,4.4294,2.67664,3.82241,3.82241,3.82241,4.08801,50.0321,"lncrna-exon1"
10.6934,3.85172,3.85172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1414,5.93044,5.93044,0,0,0,0,0,0,0,0,0,0,0,0,835.279,19.59032,19.5903,39.0157,20.40477,10.9872,0,0,0,2.25792,3.43773,2.25792,479.684,11.09682,11.0968,106.078,8.29235,8.29235,3.93333,3.93333,3.93333,0,0,0,0,0,0,0,0,0,5.14161,5.14161,5.14161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.923,0,"lncrna-exon2"
19.448,6.0312,4.80262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19556,3.35317,1.19556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.832,19.77213,19.7721,52.717,20.46566,8.39746,5.42377,5.20931,2.23463,0,0,0,312.735,11.78999,9.56061,8.75454,7.34082,7.34082,121.485,21.08423,21.0842,2.29389,6.01099,2.29389,0,0,0,0,0,0,21.9818,5.09729,5.09729,0,0,0,0,0,0,159.349,10.17609,6.38278,0,0,0,0,0,0,0,0,0,0,0,0,1.6122,4.13414,1.6122,0,0,0,25.4721,60.3835,"lncrna-exon1"
504.659,23.59903,23.599,3.35188,3.35188,3.35188,4.0665,4.0665,4.0665,3.66036,3.66036,3.66036,0,0,0,3.61134,3.61134,3.61134,0,0,0,12.1136,5.78838,5.78838,13.8112,5.54325,5.54325,16.6937,5.82117,5.30798,40.0015,9.53402,9.53402,13.2903,5.06066,5.06066,8.77637,5.08884,5.08884,10854.3,71.97907,71.9791,48.8893,11.11423,11.1142,95.3968,34.16746,34.1675,20.7227,5.75832,5.75832,1154.59,30.50482,30.5048,1479.77,43.0271,43.0271,29727.9,229.00571,229.006,23.598,16.14569,16.1457,5.35367,5.35367,5.35367,7.76804,4.46822,4.46822,2287.32,47.31847,47.3185,0,0,0,0,0,0,0,0,0,0,0,0,2.90944,2.90944,2.90944,0,0,0,10.4799,7.11145,7.11145,48.6191,10.27359,10.2736,21.5744,5.14006,5.14006,29.6943,4.88205,"lncrna-exon2"
214.262,23.4496,23.4496,2.73531,2.73531,2.73531,0,0,0,0,0,0,4.83265,4.83265,4.83265,5.60095,5.60095,5.60095,3.1529,3.1529,3.1529,0,0,0,9.86663,3.47384,3.47384,0,0,0,0,0,0,0,0,0,0,0,0,2116.47,44.59521,44.5952,122.825,20.19623,19.1779,37.1828,12.16905,12.1691,0,0,0,1391.84,16.05258,16.0526,652.145,53.19336,53.1934,5478.52,180.98715,180.987,0,0,0,0,0,0,0,0,0,373.165,54.01583,54.0158,0,0,0,0,0,0,13.1568,8.51076,7.43798,0,0,0,0,0,0,0,0,0,5.36244,5.36244,5.36244,22.8413,13.46392,13.4639,0,0,0,18.9632,47.2068,"lncrna-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78449,3.78449,3.78449,0,0,0,0,0,0,0,0,0,0,0,0,10.431,7.43028,6.68725,13.8355,6.28666,6.28666,49.8888,9.48297,9.48297,0,0,0,27.3137,6.16171,6.16171,0,0,0,0,0,0,0,0,0,0,0,0,3.7278,3.7278,3.7278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41035,80.7393,"lncrna-exon2"
60.4265,10.67862,10.6786,7.97268,4.68358,4.68358,4.73894,4.73894,4.73894,16.6305,10.00061,10.0006,26.5641,9.22916,9.22916,6.69395,6.69395,6.69395,11.5327,11.53271,11.5327,7.39921,7.39921,7.39921,0,0,0,11.5346,6.88252,6.88252,16.033,5.74954,5.74954,3.62861,3.62861,3.62861,0,0,0,670.727,24.64044,24.6404,59.742,17.95877,17.9588,7.61996,5.26012,3.39511,18.1701,10.69182,10.6918,623.028,12.50154,12.5015,29.1431,5.79286,5.79286,64.8157,10.57858,9.10933,5.75061,5.75061,5.75061,0,0,0,2.37074,3.36421,1.70547,34.3259,5.54539,5.54539,3.24907,3.24907,3.24907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80346,4.80346,4.80346,29.673,11.14486,11.1449,24.2946,13.96317,13.9632,20.8975,57.265,"lncrna-exon1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49579,3.17018,1.49579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3307,5.85322,4.20074,32.4104,9.00059,8.54597,129.513,10.65526,10.4228,0,0,0,12.9088,4.66065,4.66065,0,0,0,1.54447,2.35823,1.54447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781.121,19.04031,19.0403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34537,74.4718,"lncrna-exon2"
317.871,19.97366,19.9737,11.7388,9.11022,9.11022,9.72182,9.72182,9.72182,10.8514,5.12244,5.12244,6.22211,4.05807,3.82575,7.05273,4.61635,4.61635,3.06469,3.82262,3.06469,25.2096,9.57996,9.57996,16.1196,7.37007,6.33553,13.5196,5.35003,4.97609,17.5578,6.44558,5.33427,10.9705,6.18027,5.08054,10.8666,6.89534,6.89534,9528.51,246.85577,246.856,99.4417,24.56111,15.1756,594.028,42.23208,42.2321,25.7718,10.93912,10.9391,2659.31,37.97551,37.9755,1545.6,54.11594,54.1159,40595.8,406.62482,406.625,34.7753,25.64197,25.642,15.8217,6.72795,6.17681,271.348,11.96556,11.9656,2178.89,58.56985,58.5699,0,0,0,0,0,0,5.93658,6.91095,3.94075,0,0,0,4.90419,4.90419,4.90419,0,0,0,4.65204,4.65204,4.65204,40.6724,9.77463,9.77463,23.3973,12.95815,12.9581,13.3272,4.15213,"lncrna-exon1"
8.82522,8.82522,8.82522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68353,4.78535,4.68353,0,0,0,2778.84,99.23967,99.2397,122.546,16.31119,10.1511,5.30041,5.30041,5.30041,0,0,0,198.896,13.73198,13.732,10.0347,10.03471,10.0347,1809.77,41.16947,41.1695,0,0,0,0,0,0,0,0,0,254.519,59.06767,59.0677,0,0,0,0,0,0,4.51505,4.51505,4.51505,0,0,0,0,0,0,13.4821,3.9767,3.9767,0,0,0,0,0,0,0,0,0,10.9369,57.1086,"lncrna-exon1"
12.8749,5.26471,3.77978,0,0,0,0,0,0,0,0,0,0,0,0,3.27832,4.04326,3.27832,0,0,0,0,0,0,0,0,0,0,0,0,4.17137,4.34763,4.17137,0,0,0,0,0,0,317.419,36.8215,36.8215,48.1387,7.19707,7.19707,0,0,0,0,0,0,171.686,13.41585,13.4159,3.65152,3.65152,3.65152,181.932,33.40644,33.4064,0,0,0,0,0,0,0,0,0,13.7538,12.24164,8.27138,0,0,0,0,0,0,4.51505,4.51505,4.51505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0745,78.6222,"lncrna-exon1"
0,0,0,6.56731,6.56731,6.56731,0,0,0,8.76093,6.7953,5.56692,4.95805,4.95805,4.95805,3.61311,5.02358,3.61311,5.63315,5.63315,5.63315,21.7269,19.90753,19.9075,0,0,0,0,0,0,9.08326,9.74574,6.82202,0,0,0,0,0,0,288.715,81.00463,56.7032,22.9747,6.19522,6.19522,41.2642,19.39837,19.3984,14.1982,4.41437,4.41437,174.941,13.97495,13.9749,12.9231,12.92306,12.9231,121.463,68.20483,67.5718,14.8647,15.39765,14.8647,3.99264,3.99264,3.99264,42.8922,7.23802,7.23802,56.4593,36.74714,28.4084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10515,2.22495,2.10515,0,0,0,0,0,0,17.065,9.13145,9.13145,7.20021,48.3045,"lncrna-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974023,3.642,0.974023,1.35772,2.78009,1.35772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81877,9.48018,8.81877,208.353,10.82853,10.8285,0,0,0,60.948,6.96679,6.96679,15.9062,5.44994,5.44994,0,0,0,0,0,0,0,0,0,15.5481,9.84914,9.84914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04437,0,"lncrna-exon1"
83.2526,8.81832,8.81832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80324,5.21653,1.80324,0.463193,3.75186,0.463193,0,0,0,6.48101,6.48101,6.48101,0,0,0,0,0,0,2763.67,47.24206,47.2421,36.8915,14.39012,14.3901,160.064,11.35586,9.41551,0,0,0,1945.74,28.11652,28.1165,194.386,26.99045,26.9904,2192.6,48.58588,48.5859,0,0,0,0,0,0,10.9574,3.85228,3.85228,47.973,10.59349,10.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15354,8.15354,8.15354,4.13868,4.13868,4.13868,0,0,0,40.6856,60.9323,"lncrna-exon2"
2.28904,3.65009,2.28904,0,0,0,0,0,0,0,0,0,0,0,0,0.24591,2.63794,0.24591,0,0,0,0,0,0,0,0,0,3.18958,5.88078,3.18958,0,0,0,4.14887,4.14887,4.14887,0,0,0,551.264,22.16206,20.0961,136.924,11.38855,11.3886,355.028,22.49154,22.4915,0,0,0,877.939,24.56761,24.5676,52.1266,12.8912,12.8912,301.589,83.56649,83.5665,0,0,0,0,0,0,0,0,0,69.8583,11.86296,11.863,0,0,0,0,0,0,2.54464,3.17744,2.54464,0,0,0,0,0,0,53.1315,4.21328,4.21328,0,0,0,0,0,0,0,0,0,12.5058,73.5353,"lncrna-exon1"
52.41,11.09666,11.0967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13253,2.13253,2.13253,0,0,0,0,0,0,0,0,0,3.47565,3.47565,3.47565,58.9795,10.50725,10.5073,3424.1,86.98237,86.9824,4.86845,5.02584,3.7805,0,0,0,780.353,20.74327,20.7433,445.654,24.11849,24.1185,2640.8,63.314,63.314,0,0,0,0,0,0,0,0,0,2.88845,13.32717,2.59467,0,0,0,0,0,0,18.9582,16.70023,10.9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1346,6.51948,"lncrna-exon1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5074,41.27439,41.2744,68.4891,10.70637,4.42786,10.5373,4.63482,2.76508,0,0,0,42.2883,18.12509,5.37578,1.503,5.06756,1.503,10.6128,7.02202,7.02202,0,0,0,0,0,0,0,0,0,7.67745,7.67745,7.67745,0,0,0,0,0,0,46.1198,8.29044,8.29044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09132,66.5695,"lncrna-exon2"
2.30996,5.13027,2.30996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20291,4.30621,0.20291,0,0,0,0,0,0,18.6813,5.31477,5.31477,5.2299,3.20513,3.20513,174.714,14.20742,14.2074,0,0,0,12.7495,6.25489,6.25489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.008,5.55115,4.24916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3151,64.9925,"lncrna-exon1"
4.67447,5.64028,4.47393,0,0,0,0,0,0,0,0,0,5.50616,5.05614,4.21345,1.87121,4.12219,1.80664,0,0,0,0,0,0,0,0,0,2.18296,4.74685,2.18296,0,0,0,0,0,0,0,0,0,15.8568,15.85682,15.8568,79.7624,15.43956,7.29511,16.5323,10.06293,10.0629,0,0,0,85.4357,12.00039,12.0004,13.61,3.40723,3.40723,0.320749,4.15691,0.320749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1598,5.16086,5.16086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0822,70.2757,"lncrna-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23632,4.08371,2.23632,0,0,0,154.058,18.91684,18.9168,1374.14,43.75699,43.757,61.1247,9.14963,9.14963,0,0,0,238.065,17.02673,17.0267,220.802,41.17058,41.1706,3027.31,192.93768,192.938,0,0,0,0,0,0,150.672,25.12375,25.1238,61.6986,31.40876,31.4088,0,0,0,0,0,0,4.97106,3.48489,2.58601,0,0,0,0,0,0,20.8269,7.49881,7.49881,0,0,0,0,0,0,0,0,0,0.25551,62.9023,"lncrna-exon2"
265.498,36.30376,36.3038,6.70287,3.92931,3.65916,2.16246,3.30516,2.16246,5.65702,4.18275,4.05531,11.2704,5.4012,5.4012,6.34725,4.61255,3.57164,0,0,0,10.1303,5.75818,4.88878,2.07662,2.68084,2.07662,12.4814,5.21084,5.14243,23.8419,6.41948,6.27901,0,0,0,13.1007,8.30229,8.30229,2343.56,55.81256,47.8765,2078.06,54.40314,54.4031,107.33,22.55419,22.5542,8.56578,4.49995,3.29865,1714.18,38.00333,25.8754,1010.52,61.35169,61.3517,13054.5,316.97882,316.979,6.41249,6.41249,6.41249,7.50316,7.50316,7.50316,5.25946,6.87373,2.89802,857.512,38.71503,38.715,0,0,0,0,0,0,10.729,7.58757,7.58757,0,0,0,5.26877,5.26877,5.26877,4.29662,3.56288,2.76076,0,0,0,29.008,8.52864,8.52864,15.5319,9.26687,9.26687,23.9963,17.8061,"lncrna-exon1"
317.965,22.51507,22.5151,2.14927,3.18886,2.14927,0,0,0,10.4672,7.99455,7.99455,0.133887,4.56889,0.133887,5.25464,3.83016,3.29045,0,0,0,13.7872,7.71344,7.71344,0,0,0,15.7177,9.99086,9.99086,19.1293,7.26416,6.25069,5.75641,4.05773,4.05773,2.98288,4.68004,2.98288,4553.16,39.22343,39.2234,516.054,122.43953,122.44,38.5367,23.59944,23.5994,13.438,9.98861,9.18367,313.851,15.19961,12.1849,1167.35,40.67859,40.6786,19196.2,160.87698,160.877,13.4725,13.47252,13.4725,13.1156,11.93002,11.93,45.7448,18.54089,10.2552,1576.84,51.20406,51.2041,0,0,0,0,0,0,0,0,0,0,0,0,4.54948,5.56954,4.54948,14.0899,8.38214,4.11334,0,0,0,16.5602,6.05541,5.88207,13.7168,13.71684,13.7168,14.44,2.19799,"lncrna-exon1"
0,0,0,4.31259,4.31259,4.31259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01908,4.01908,4.01908,0,0,0,0,0,0,0.76462,1.91155,0.76462,0,0,0,32.2587,24.46495,24.465,118.381,8.58271,8.58271,0,0,0,0,0,0,82.8698,8.44846,8.44846,9.12208,9.12208,9.12208,0,0,0,0,0,0,0,0,0,0,0,0,3.20316,3.62401,3.20316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65108,3.67479,3.65108,3.47782,76.4023,"lncrna-exon2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.998,7.53223,7.53223,13.691,9.05806,4.95697,50.2314,4.92799,4.92799,0,0,0,0,0,0,0,0,0,1.8678,4.31292,1.8678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30549,6.3848,4.45595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92813,84.1598,"lncrna-exon2"
