"H2AFZ_AvgSignal","H2AFZ_MaxSignal","H2AFZ_MaxScaledSignal","H2AK5ac_AvgSignal","H2AK5ac_MaxSignal","H2AK5ac_MaxScaledSignal","H2AK9ac_AvgSignal","H2AK9ac_MaxSignal","H2AK9ac_MaxScaledSignal","H2BK120ac_AvgSignal","H2BK120ac_MaxSignal","H2BK120ac_MaxScaledSignal","H2BK12ac_AvgSignal","H2BK12ac_MaxSignal","H2BK12ac_MaxScaledSignal","H2BK15ac_AvgSignal","H2BK15ac_MaxSignal","H2BK15ac_MaxScaledSignal","H2BK20ac_AvgSignal","H2BK20ac_MaxSignal","H2BK20ac_MaxScaledSignal","H2BK5ac_AvgSignal","H2BK5ac_MaxSignal","H2BK5ac_MaxScaledSignal","H3F3A_AvgSignal","H3F3A_MaxSignal","H3F3A_MaxScaledSignal","H3K14ac_AvgSignal","H3K14ac_MaxSignal","H3K14ac_MaxScaledSignal","H3K18ac_AvgSignal","H3K18ac_MaxSignal","H3K18ac_MaxScaledSignal","H3K23ac_AvgSignal","H3K23ac_MaxSignal","H3K23ac_MaxScaledSignal","H3K23me2_AvgSignal","H3K23me2_MaxSignal","H3K23me2_MaxScaledSignal","H3K27ac_AvgSignal","H3K27ac_MaxSignal","H3K27ac_MaxScaledSignal","H3K27me3_AvgSignal","H3K27me3_MaxSignal","H3K27me3_MaxScaledSignal","H3K36me3_AvgSignal","H3K36me3_MaxSignal","H3K36me3_MaxScaledSignal","H3K4ac_AvgSignal","H3K4ac_MaxSignal","H3K4ac_MaxScaledSignal","H3K4me1_AvgSignal","H3K4me1_MaxSignal","H3K4me1_MaxScaledSignal","H3K4me2_AvgSignal","H3K4me2_MaxSignal","H3K4me2_MaxScaledSignal","H3K4me3_AvgSignal","H3K4me3_MaxSignal","H3K4me3_MaxScaledSignal","H3K56ac_AvgSignal","H3K56ac_MaxSignal","H3K56ac_MaxScaledSignal","H3K79me1_AvgSignal","H3K79me1_MaxSignal","H3K79me1_MaxScaledSignal","H3K79me2_AvgSignal","H3K79me2_MaxSignal","H3K79me2_MaxScaledSignal","H3K9ac_AvgSignal","H3K9ac_MaxSignal","H3K9ac_MaxScaledSignal","H3K9me1_AvgSignal","H3K9me1_MaxSignal","H3K9me1_MaxScaledSignal","H3K9me2_AvgSignal","H3K9me2_MaxSignal","H3K9me2_MaxScaledSignal","H3K9me3_AvgSignal","H3K9me3_MaxSignal","H3K9me3_MaxScaledSignal","H3T11ph_AvgSignal","H3T11ph_MaxSignal","H3T11ph_MaxScaledSignal","H4K12ac_AvgSignal","H4K12ac_MaxSignal","H4K12ac_MaxScaledSignal","H4K20me1_AvgSignal","H4K20me1_MaxSignal","H4K20me1_MaxScaledSignal","H4K5ac_AvgSignal","H4K5ac_MaxSignal","H4K5ac_MaxScaledSignal","H4K8ac_AvgSignal","H4K8ac_MaxSignal","H4K8ac_MaxScaledSignal","H4K91ac_AvgSignal","H4K91ac_MaxSignal","H4K91ac_MaxScaledSignal","chrm_acc_MaxScaledSignal","methylome","Dataset"
4.80124,3.9721,3.62307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4751,4.6423,4.6423,0,0,0,0,0,0,0,0,0,0,0,0,7401.93,107.68557,107.686,72.8451,24.88303,24.883,862.393,17.71718,17.7172,0,0,0,3805.15,53.34124,53.3412,588.61,27.85331,27.8533,2817.7,58.88475,58.8847,0,0,0,5.58429,5.58429,5.58429,36.7542,16.16652,16.1665,293.308,92.31685,92.3169,3.46532,3.46532,3.46532,0,0,0,0,0,0,0,0,0,0,0,0,17.2511,5.87866,5.87866,0,0,0,0,0,0,0,0,0,11.8647,0,"protein-exon3-negative-control"
10.7655,10.76548,10.7655,1.53078,3.99703,1.53078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06607,3.06607,3.06607,0,0,0,0,0,0,0,0,0,0,0,0,741.055,37.06895,36.9891,6.44897,5.79361,3.58492,14.8915,10.46564,6.05777,0,0,0,39.4665,7.55553,5.49346,0,0,0,2435.09,170.53839,170.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05282,5.59023,3.05282,0,0,0,0.153202,78.2462,"protein-exon2-negative-control"
5.64524,4.84065,4.84065,0,0,0,0,0,0,0,0,0,0,0,0,2.27921,3.34905,2.27921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.767,58.28571,58.2857,90.7478,14.24145,11.3533,1.07713,4.08177,1.07713,0,0,0,849.425,20.19968,20.1997,140.312,8.35488,8.35488,87.1786,14.34158,14.3416,0,0,0,0,0,0,0.55961,4.47688,0.55961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"protein-exon3-negative-control"
2.25868,2.25868,2.25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.942,46.66641,46.6664,104.046,19.50733,19.5073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8922,12.40094,12.4009,0,0,0,0,0,0,0,0,0,116.089,6.15823,5.34319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30855,71.2105,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2765,10.7494,10.7494,645.859,13.52865,13.5287,3.4359,3.94968,3.4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35095,3.02121,1.35095,0,0,0,0,0,0,0,0,0,0,0,0,221.659,13.28395,13.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24486,74.0761,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4645,20.3286,20.3286,153.162,14.91485,14.9148,3.45032,3.45032,3.45032,0,0,0,2.83345,2.83345,2.83345,0,0,0,19.952,9.00214,9.00214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6804,6.62135,4.6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276584,73.2256,"protein-exon3-negative-control"
3.46712,3.38386,3.38386,0,0,0,0,0,0,0,0,0,4.38773,4.38773,4.38773,3.90723,3.90723,3.90723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27754,3.96695,0.944512,0,0,0,86.2901,29.8213,29.8213,378.885,17.33621,15.9169,3.37532,3.37532,3.37532,0,0,0,178.852,13.5844,12.9831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53472,5.43154,2.53472,0,0,0,0,0,0,0,0,0,0,0,0,1.78464,4.4616,1.78464,0.717606,5.79605,0.717606,5.48234,62.4605,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07725,4.45671,3.07725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5515,3.37952,2.34453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264633,5.05449,0.264633,22.4158,9.68365,9.68365,17.151,5.51634,5.51634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9901,10.6486,10.6486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3195,"protein-exon2-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7356,10.03312,0.880065,14.8198,5.04572,4.26344,0,0,0,0,0,0,0,0,0,0,0,0,111.432,33.40609,33.4061,0,0,0,56.9792,11.5631,11.5631,0,0,0,224.192,9.73862,9.73862,11.7755,5.02756,5.02756,0,0,0,0,0,0,0,0,0,3.16127,3.16127,3.16127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0308,22.56955,22.5695,0,0,0,0,0,0,0,0,0,16.1338,0,"protein-exon2-negative-control"
