"H2AFZ_AvgSignal","H2AFZ_MaxSignal","H2AFZ_MaxScaledSignal","H2AK5ac_AvgSignal","H2AK5ac_MaxSignal","H2AK5ac_MaxScaledSignal","H2AK9ac_AvgSignal","H2AK9ac_MaxSignal","H2AK9ac_MaxScaledSignal","H2BK120ac_AvgSignal","H2BK120ac_MaxSignal","H2BK120ac_MaxScaledSignal","H2BK12ac_AvgSignal","H2BK12ac_MaxSignal","H2BK12ac_MaxScaledSignal","H2BK15ac_AvgSignal","H2BK15ac_MaxSignal","H2BK15ac_MaxScaledSignal","H2BK20ac_AvgSignal","H2BK20ac_MaxSignal","H2BK20ac_MaxScaledSignal","H2BK5ac_AvgSignal","H2BK5ac_MaxSignal","H2BK5ac_MaxScaledSignal","H3F3A_AvgSignal","H3F3A_MaxSignal","H3F3A_MaxScaledSignal","H3K14ac_AvgSignal","H3K14ac_MaxSignal","H3K14ac_MaxScaledSignal","H3K18ac_AvgSignal","H3K18ac_MaxSignal","H3K18ac_MaxScaledSignal","H3K23ac_AvgSignal","H3K23ac_MaxSignal","H3K23ac_MaxScaledSignal","H3K23me2_AvgSignal","H3K23me2_MaxSignal","H3K23me2_MaxScaledSignal","H3K27ac_AvgSignal","H3K27ac_MaxSignal","H3K27ac_MaxScaledSignal","H3K27me3_AvgSignal","H3K27me3_MaxSignal","H3K27me3_MaxScaledSignal","H3K36me3_AvgSignal","H3K36me3_MaxSignal","H3K36me3_MaxScaledSignal","H3K4ac_AvgSignal","H3K4ac_MaxSignal","H3K4ac_MaxScaledSignal","H3K4me1_AvgSignal","H3K4me1_MaxSignal","H3K4me1_MaxScaledSignal","H3K4me2_AvgSignal","H3K4me2_MaxSignal","H3K4me2_MaxScaledSignal","H3K4me3_AvgSignal","H3K4me3_MaxSignal","H3K4me3_MaxScaledSignal","H3K56ac_AvgSignal","H3K56ac_MaxSignal","H3K56ac_MaxScaledSignal","H3K79me1_AvgSignal","H3K79me1_MaxSignal","H3K79me1_MaxScaledSignal","H3K79me2_AvgSignal","H3K79me2_MaxSignal","H3K79me2_MaxScaledSignal","H3K9ac_AvgSignal","H3K9ac_MaxSignal","H3K9ac_MaxScaledSignal","H3K9me1_AvgSignal","H3K9me1_MaxSignal","H3K9me1_MaxScaledSignal","H3K9me2_AvgSignal","H3K9me2_MaxSignal","H3K9me2_MaxScaledSignal","H3K9me3_AvgSignal","H3K9me3_MaxSignal","H3K9me3_MaxScaledSignal","H3T11ph_AvgSignal","H3T11ph_MaxSignal","H3T11ph_MaxScaledSignal","H4K12ac_AvgSignal","H4K12ac_MaxSignal","H4K12ac_MaxScaledSignal","H4K20me1_AvgSignal","H4K20me1_MaxSignal","H4K20me1_MaxScaledSignal","H4K5ac_AvgSignal","H4K5ac_MaxSignal","H4K5ac_MaxScaledSignal","H4K8ac_AvgSignal","H4K8ac_MaxSignal","H4K8ac_MaxScaledSignal","H4K91ac_AvgSignal","H4K91ac_MaxSignal","H4K91ac_MaxScaledSignal","chrm_acc_MaxScaledSignal","methylome","Dataset"
6.50173,4.65253,3.84584,0,0,0,0,0,0,1.28595,3.46647,1.28595,0.845607,3.74483,0.845607,1.09052,3.70478,1.09052,0.815355,4.3023,0.815355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1925,11.57262,11.5726,59.6477,10.69571,5.71947,6.63182,4.94158,4.38366,0,0,0,497.452,17.09221,17.0922,132.738,11.67442,11.6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07908,3.07908,3.07908,3.81191,13.69302,2.04291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16771,70.2763,"lncrna-exon2-negative-control"
6.39931,5.17086,4.09019,0.508015,3.41282,0.508015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10698,2.72074,2.58775,0,0,0,0,0,0,1.00131,5.76581,1.00131,8.08767,6.81553,6.00911,54.1674,14.82928,14.8293,478.333,17.56895,13.2493,52.7723,10.91969,5.29386,0,0,0,148.613,12.61248,12.6125,68.1116,17.57127,15.2377,493.097,62.55952,62.5595,8.58912,8.58912,8.58912,0,0,0,0,0,0,22.812,11.98485,11.9848,0,0,0,0,0,0,8.02116,7.67559,2.01873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1949,63.1979,"lncrna-exon2-negative-control"
0.750865,3.25375,0.750865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0927,6.03457,6.03457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7274,"lncrna-exon1-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47363,5.55033,3.6385,0,0,0,72.6571,28.48024,28.4802,0,0,0,6.73826,6.01749,6.01749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66196,84.3308,"lncrna-exon2-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7229,8.57893,8.57893,250.251,12.41399,12.414,6.43247,3.73341,3.73341,0,0,0,99.9376,13.65156,13.6516,0,0,0,11.046,11.04597,11.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1271,3.1271,3.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0639,"lncrna-exon1-negative-control"
37.986,13.56543,13.5654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27953,3.1238,2.27953,0,0,0,3.78151,5.38138,3.78151,0,0,0,0,0,0,39.324,7.72913,7.72913,0,0,0,0,0,0,0,0,0,142.802,11.67468,11.6747,22.0487,5.85218,5.85218,8.09897,6.421,5.58198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1384,3.1384,3.1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88,0,"lncrna-exon1-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09482,14.04278,2.56543,9.67414,11.71499,2.86805,2.98768,5.59489,1.36647,0,0,0,6.34932,5.4844,2.16676,0,0,0,1.03535,5.027,1.03535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93783,81.71,"lncrna-exon1-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45396,5.45396,5.45396,155.184,14.63113,14.6311,0,0,0,0,0,0,0,0,0,0,0,0,3.25972,3.25972,3.25972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41871,78.4774,"lncrna-exon2-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.395,8.06644,8.06644,0,0,0,0,0,0,8.08542,3.99229,3.99229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61226,78.589,"lncrna-exon2-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8223,3.96847,3.65147,0,0,0,0,0,0,0,0,0,0,0,0,3.20228,4.74427,1.77763,0,0,0,2256.83,76.97897,76.979,0,0,0,2.1696,2.1696,2.1696,0,0,0,0,0,0,0,0,0,0,0,0,14.3309,4.68492,3.30467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2595,4.9218,4.9218,0,0,0,0,0,0,0,0,0,0,0,"lncrna-exon2-negative-control"
